;VIDEO_ID;VIDEO_NAME;SENTENCE_ID;SENTENCE_NAME;START;END;SENTENCE;SPEAKER_ID;SENTENCE_LEN
27191;bgGB_uXI5Sc;bgGB_uXI5Sc-8-rgb_front;bgGB_uXI5Sc_8;bgGB_uXI5Sc_8-8-rgb_front;57.11;63.35;So inspecting your rope, maintaining your rope, keeping it clean and dry is very important.;8;15
27192;bgGB_uXI5Sc;bgGB_uXI5Sc-8-rgb_front;bgGB_uXI5Sc_9;bgGB_uXI5Sc_9-8-rgb_front;64.63;75.37;Any time that you talk about doing this you want to make sure that you get the proper instruction on how to inspect a climbing rope and how to calculate the amount of falls it can take.;8;37
27193;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_0;bhSWgP3DSYI_0-8-rgb_front;1.21;8.17;On this enlarger, the bulb for the enlarger is located in this housing right up here.;8;16
27194;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_1;bhSWgP3DSYI_1-8-rgb_front;8.53;12.01;Now, this is not just your normal light bulb that you could at your house.;8;15
27195;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_2;bhSWgP3DSYI_2-8-rgb_front;12.01;18.89;It is a special photographic light bulb that you need to either order via the Internet or by at a photographic supply store.;8;23
27196;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_3;bhSWgP3DSYI_3-8-rgb_front;19.5;21.04;It is very important that you get the right light.;8;10
27197;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_4;bhSWgP3DSYI_4-8-rgb_front;21.09;26.75;If you get the wrong type of bulb, using a household bulb, you are going to completely ruin whatever you are working on.;8;23
27198;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_5;bhSWgP3DSYI_5-8-rgb_front;27.23;36.45;So, the bulb goes in up here and it just sort of screws on over here.;8;16
27199;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_6;bhSWgP3DSYI_6-8-rgb_front;38.98;48.19;One important thing about bulbs that I just learned, actually, was that a bulb will burn brighter as it is actually loosing life.;8;23
27200;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_7;bhSWgP3DSYI_7-8-rgb_front;48.22;53.93;So, the filament in that bulb will actually start to burn bright, thus changing some of your enlargement times.;8;19
27201;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_8;bhSWgP3DSYI_8-8-rgb_front;53.96;59.3;So, you always want to kind of keep track of how many hours you have had that bulb for, and also have a spare bulb.;8;25
27202;bhSWgP3DSYI;bhSWgP3DSYI-8-rgb_front;bhSWgP3DSYI_9;bhSWgP3DSYI_9-8-rgb_front;59.3;64.59;Because, there is nothing worse than having a great day of printing and your bulb blows and you do not have a backup bulb.;8;24
27203;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_0;bhwmLgCrgVU_0-8-rgb_front;1.23;3.83;Now that the base is on, I'm going to move on to the lid color.;8;15
27204;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_1;bhwmLgCrgVU_1-8-rgb_front;4.11;7.15;I did a very natural base, a matte color.;8;9
27205;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_10;bhwmLgCrgVU_10-8-rgb_front;41.65;44.09;I'm putting it on the lid of the eye.;8;9
27206;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_11;bhwmLgCrgVU_11-8-rgb_front;45.06;50.5;By the lid of the eye, I mean the ball of the eye, which is where the eye ball protrudes.;8;20
27207;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_12;bhwmLgCrgVU_12-8-rgb_front;51.18;57.33;I'm just kind of dusting it over the lid up to the crease.;8;13
27208;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_13;bhwmLgCrgVU_13-8-rgb_front;57.61;59.4;You don't want to go any further than this.;8;9
27209;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_14;bhwmLgCrgVU_14-8-rgb_front;59.65;63.21;You want to get as close to the lash line as possible as well.;8;14
27210;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_15;bhwmLgCrgVU_15-8-rgb_front;64.79;66.76;Just blend, blend, blend.;8;4
27211;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_16;bhwmLgCrgVU_16-8-rgb_front;68.22;70.94;I'm kind of buffing it to the eye lid.;8;9
27212;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_17;bhwmLgCrgVU_17-8-rgb_front;72.71;78.46;I want to see it, but I don't want it to be so dramatic that it takes away from the rest of the look.;8;24
27213;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_18;bhwmLgCrgVU_18-8-rgb_front;81.09;86.91;Again, I'm not going any further than here because I want this to be kind of the highlight color and to be lighter.;8;23
27214;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_19;bhwmLgCrgVU_19-8-rgb_front;93.78;95.77;Open and look up.;8;4
27215;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_2;bhwmLgCrgVU_2-8-rgb_front;7.44;9.68;Kind of a yogurt vanilla color.;8;6
27216;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_20;bhwmLgCrgVU_20-8-rgb_front;95.94;97.84;If you've got some underneath the eye, that's fine.;8;9
27217;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_21;bhwmLgCrgVU_21-8-rgb_front;97.84;98.55;No big deal.;8;3
27218;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_22;bhwmLgCrgVU_22-8-rgb_front;98.55;103.2;Just kind of blend it in and clean it up later.;8;11
27219;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_23;bhwmLgCrgVU_23-8-rgb_front;104.41;109.63;If you get a little bit underneath that's fine because like I said, what I do on top, I like to do underneath.;8;23
27220;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_24;bhwmLgCrgVU_24-8-rgb_front;109.97;110.48;Close your eye.;8;3
27221;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_25;bhwmLgCrgVU_25-8-rgb_front;111.13;112.17;Keep it closed.;8;3
27222;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_26;bhwmLgCrgVU_26-8-rgb_front;112.2;113.57;That's where the lid ends.;8;5
27223;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_27;bhwmLgCrgVU_27-8-rgb_front;114.63;116.68;Highlight and lid.;8;3
27224;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_3;bhwmLgCrgVU_3-8-rgb_front;10.49;13.04;For the lid, I'm going to something a little more dramatic.;8;11
27225;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_4;bhwmLgCrgVU_4-8-rgb_front;13.07;16.85;I'm going to use a cranberry color and it's got a lot of shimmer to it and vibrance.;8;18
27226;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_5;bhwmLgCrgVU_5-8-rgb_front;17.26;19.97;This is very similar color as we're using on the lips.;8;11
27227;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_6;bhwmLgCrgVU_6-8-rgb_front;20.29;23.33;Kind of a glossy burgundy color.;8;6
27228;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_7;bhwmLgCrgVU_7-8-rgb_front;23.65;25.3;I'm going to do it very lightly.;8;7
27229;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_8;bhwmLgCrgVU_8-8-rgb_front;25.73;35.61;I'm actually going to use a fluffier brush that I would normally use on the crease because I don't want it to be so concentrated on the lid.;8;28
27230;bhwmLgCrgVU;bhwmLgCrgVU-8-rgb_front;bhwmLgCrgVU_9;bhwmLgCrgVU_9-8-rgb_front;35.61;40.91;I just want it to blend and just give kind of a shimmery hint.;8;14
27310;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_1;bnIoz-4U3xw_1-8-rgb_front;8.59;9.17;Let's go.;8;2
27311;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_10;bnIoz-4U3xw_10-8-rgb_front;67.09;69.59;Now it is asking what kind of point of interest do we want?;8;13
27312;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_11;bnIoz-4U3xw_11-8-rgb_front;70.17;78.33;Do we want a category a specific category, a restaurant, a shopping center, or company names?;8;16
27313;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_12;bnIoz-4U3xw_12-8-rgb_front;78.68;86.25;We would pick a restaurant and just like that we have all the places that are remotely close to us.;8;20
27314;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_13;bnIoz-4U3xw_13-8-rgb_front;86.92;90.5;So I want to pick let's see we can scroll down.;8;11
27315;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_14;bnIoz-4U3xw_14-8-rgb_front;91.14;93.55;I'm in the mood for subway so I click subway.;8;10
27316;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_15;bnIoz-4U3xw_15-8-rgb_front;95.52;98.56;It ask me again if I need to be there in a specific time?;8;14
27317;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_16;bnIoz-4U3xw_16-8-rgb_front;99.21;107.15;We are just going to click no on that, plans the route, pretty short route, 13 minutes and about 4.4 miles.;8;21
27318;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_17;bnIoz-4U3xw_17-8-rgb_front;107.68;112.35;Click done that is it we are ready to navigate to subway.;8;12
27319;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_2;bnIoz-4U3xw_2-8-rgb_front;10.63;14.38;Chapter 7 choosing your destination with points of interest.;8;9
27320;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_3;bnIoz-4U3xw_3-8-rgb_front;14.78;23.0;This is probably the biggest difference between all GPS systems ya they may have a couple of extra features that another one won't have but the biggest thing is point of interest.;8;32
27321;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_4;bnIoz-4U3xw_4-8-rgb_front;23.58;28.03;Tomtom and Garmin and other types have the most of points of interest.;8;13
27322;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_5;bnIoz-4U3xw_5-8-rgb_front;28.32;34.37;What a point of interest is if you are looking for restaurants or a park you simple type that in.;8;20
27323;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_6;bnIoz-4U3xw_6-8-rgb_front;34.86;39.48;So in this case again the tomtom 1 we are going to do a search of point of interest.;8;19
27324;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_7;bnIoz-4U3xw_7-8-rgb_front;40.03;49.24;Simply click the screen once, we are going to go to navigate to, click points of interest.;8;17
27325;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_8;bnIoz-4U3xw_8-8-rgb_front;51.19;61.57;Now it is asking if we want a point of interest that is close to us, in the same city, near my home, along our route or any other destination.;8;30
27326;bnIoz-4U3xw;bnIoz-4U3xw-8-rgb_front;bnIoz-4U3xw_9;bnIoz-4U3xw_9-8-rgb_front;62.33;64.55;So we are going to say a point of interest that is just near us.;8;15
27327;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_0;bo3G_k9XSPY_0-8-rgb_front;0.46;3.54;Alright, here's an example of how to land a fish on a jig rod.;8;14
27328;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_1;bo3G_k9XSPY_1-8-rgb_front;3.54;4.68;I've got a fish on.;8;5
27329;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_10;bo3G_k9XSPY_10-8-rgb_front;47.46;49.07;Above all, you have to be patient.;8;7
27330;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_11;bo3G_k9XSPY_11-8-rgb_front;49.78;59.98;Now when you get that fish up towards the hole, what I like to do is just kneel down a little bit so I can help to guide it up if I need to.;8;34
27331;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_12;bo3G_k9XSPY_12-8-rgb_front;61.16;63.54;Even reach my hand down into the hole if I need to.;8;12
27332;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_13;bo3G_k9XSPY_13-8-rgb_front;63.54;67.03;And here we've got a nice little large mouth bass.;8;10
27333;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_14;bo3G_k9XSPY_14-8-rgb_front;69.38;74.89;Nothing big, but that's, but those basic points still hold true for any, any size fish.;8;16
27334;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_15;bo3G_k9XSPY_15-8-rgb_front;75.22;76.18;Be patient.;8;2
27335;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_16;bo3G_k9XSPY_16-8-rgb_front;76.29;79.77;Don't allow any slack in the line, and bring it up.;8;11
27336;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_17;bo3G_k9XSPY_17-8-rgb_front;79.77;83.87;When the fish wants to take line, let it take line and you'll land more fish.;8;16
27337;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_2;bo3G_k9XSPY_2-8-rgb_front;5.02;5.9;Not too big.;8;3
27338;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_3;bo3G_k9XSPY_3-8-rgb_front;6.71;8.64;You can see a little bit of a bend in the rod.;8;12
27339;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_4;bo3G_k9XSPY_4-8-rgb_front;9.21;20.59;But the most important thing to do when you're landing a fish on a jig rod is, always maintain a straight line.;8;22
27340;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_5;bo3G_k9XSPY_5-8-rgb_front;20.59;25.37;You don't want any slack in the line because that's going to give that fish an opportunity to get off the hook.;8;22
27341;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_6;bo3G_k9XSPY_6-8-rgb_front;27.11;32.29;So in, so you always want that slack, you always want that line nice and straight.;8;16
27342;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_7;bo3G_k9XSPY_7-8-rgb_front;32.78;34.45;You want to keep your rod tip up a bit.;8;10
27343;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_8;bo3G_k9XSPY_8-8-rgb_front;34.97;43.44;Let the fish, if the fish wants to fight, this one's not, not fighting real well, but if the fish wants to fight and take out line like this, let it go.;8;32
27344;bo3G_k9XSPY;bo3G_k9XSPY-8-rgb_front;bo3G_k9XSPY_9;bo3G_k9XSPY_9-8-rgb_front;43.86;47.06;Let it take its line, let it tire himself out and be patient.;8;13
27345;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_0;bogUNcjjm8Q_0-8-rgb_front;0.14;1.39;I'm Suzie with Splore.;8;4
27346;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_1;bogUNcjjm8Q_1-8-rgb_front;1.79;13.69;Now that we know a little bit more about adaptive seating and adaptive paddling for people with disabilities while going canoeing, let's talk about ways to make your canoe a little bit more safe and more stabilized.;8;37
27347;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_10;bogUNcjjm8Q_10-8-rgb_front;72.6;85.22;A lot of times kids will be sitting in a canoe and they'll lean out to the side because they want to splash the water, but they don't always comprehend that shifting the weight and leaning out to the side can very easily tip a canoe.;8;46
27348;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_11;bogUNcjjm8Q_11-8-rgb_front;85.26;90.04;And so these stabilizer floats will help prevent that from happening.;8;11
27349;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_2;bogUNcjjm8Q_2-8-rgb_front;13.69;18.07;What I have here is what we call canoe stabilizing floats.;8;11
27350;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_3;bogUNcjjm8Q_3-8-rgb_front;18.39;25.72;Basically all it is is an aluminum frame that can adjust its size according to your canoe.;8;17
27351;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_4;bogUNcjjm8Q_4-8-rgb_front;25.72;28.57;It can go wider or shorter.;8;6
27352;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_5;bogUNcjjm8Q_5-8-rgb_front;28.97;48.77;And then on the top here are just foam pads that rest in the water, and they'll help make your canoe a little bit more stabilized, meaning that your canoe, if the weight in the canoe shifts to one side or another, these floats here will help keep your canoe upright.;8;51
27353;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_6;bogUNcjjm8Q_6-8-rgb_front;49.45;58.85;That's usually the biggest problem with canoeing, whether you're canoeing with friends or kids or people with disabilities is keeping the canoe stabilized.;8;23
27354;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_7;bogUNcjjm8Q_7-8-rgb_front;59.75;66.72;So this is great to use for somebody that might have poor balance control and their weight might shift in the canoe.;8;22
27355;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_8;bogUNcjjm8Q_8-8-rgb_front;66.75;68.21;It'll help keep this stabilized.;8;5
27356;bogUNcjjm8Q;bogUNcjjm8Q-8-rgb_front;bogUNcjjm8Q_9;bogUNcjjm8Q_9-8-rgb_front;68.57;72.27;It's also great for to use if you want to go with your kids.;8;14
27357;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_1;bpyAuV3jNIc_1-8-rgb_front;16.69;18.91;It should really spring back and feel dry.;8;8
27358;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_10;bpyAuV3jNIc_10-8-rgb_front;81.88;88.61;This is a good treat for the kids, they would all want that top of the cake.;8;17
27359;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_11;bpyAuV3jNIc_11-8-rgb_front;96.76;97.21;Okay.;8;1
27360;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_2;bpyAuV3jNIc_2-8-rgb_front;19.29;40.71;Another way to check it is to insert a toothpick in the center of the cake if it comes out with sticky batter then the cake is not finish and then you cake put that in for another 5 minutes and then check it again.;8;45
27361;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_3;bpyAuV3jNIc_3-8-rgb_front;40.71;41.96;Now our cakes are done.;8;5
27362;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_4;bpyAuV3jNIc_4-8-rgb_front;44.13;49.16;If you have cooling racks place them on the cooling rack.;8;11
27363;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_5;bpyAuV3jNIc_5-8-rgb_front;50.01;51.72;Now it's time to frost our cakes.;8;7
27364;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_6;bpyAuV3jNIc_6-8-rgb_front;52.21;60.11;You have to make sure that the cakes are completely cool before you start because if they are even a little warm it is going to melt your frosting and you will just have a mess.;8;36
27365;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_7;bpyAuV3jNIc_7-8-rgb_front;60.7;65.56;First we want to have a nice hat box shape cake.;8;11
27366;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_8;bpyAuV3jNIc_8-8-rgb_front;65.59;69.49;We are going to take off this cakes they are a little to round we are going to take off the top.;8;22
27367;bpyAuV3jNIc;bpyAuV3jNIc-8-rgb_front;bpyAuV3jNIc_9;bpyAuV3jNIc_9-8-rgb_front;69.53;80.5;A shredded knife is the best thing to use for that and we would just nice and horizontally trim off the top of that cake.;8;25
27388;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_0;brD68XY2rZs_0-8-rgb_front;1.08;8.38;Here's an icebreaker game, an improv exercise called Enemy Defender and I love this game.;8;15
27389;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_1;brD68XY2rZs_1-8-rgb_front;8.69;11.9;It's really good for getting people moving around the room.;8;10
27390;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_10;brD68XY2rZs_10-8-rgb_front;42.63;43.45;They want to fill it out.;8;6
27391;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_11;brD68XY2rZs_11-8-rgb_front;43.53;44.81;So they're just going to keep moving around.;8;8
27392;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_12;brD68XY2rZs_12-8-rgb_front;44.81;46.07;Not just walking in a circle.;8;6
27393;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_13;brD68XY2rZs_13-8-rgb_front;46.78;55.04;And I tell them to be very sneaky and very secretive and out of the corner of their eye, they're going to pick another person in the room.;8;28
27394;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_14;brD68XY2rZs_14-8-rgb_front;55.31;57.02;And don't let them know you've picked them.;8;8
27395;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_15;brD68XY2rZs_15-8-rgb_front;57.41;62.11;So, everybody is walking around the room and they're going to pick this other person and I say just keep your eye on them.;8;24
27396;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_16;brD68XY2rZs_16-8-rgb_front;62.38;63.18;Keep it cool.;8;3
27397;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_17;brD68XY2rZs_17-8-rgb_front;63.18;64.02;Don't let them know.;8;4
27398;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_18;brD68XY2rZs_18-8-rgb_front;64.02;65.27;Just keep moving open space.;8;5
27399;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_19;brD68XY2rZs_19-8-rgb_front;65.71;70.1;This person, they don't know it, but they are your enemy.;8;11
27400;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_2;brD68XY2rZs_2-8-rgb_front;12.19;21.92;It's also a great way to introduce closeness to people that might not necessarily get that close in their regular work, but in a really kind of safe playful way.;8;30
27401;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_20;brD68XY2rZs_20-8-rgb_front;70.88;73.66;They are your secret enemy so keep your eye on them.;8;11
27402;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_21;brD68XY2rZs_21-8-rgb_front;74.32;85.09;That usually gets a little laugh and then people keep walking and I say okay, again secretly, very sneaky, out of the corner of your eye pick a second person in the room.;8;33
27403;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_22;brD68XY2rZs_22-8-rgb_front;85.42;86.92;So, you've got your eyes on two people.;8;8
27404;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_23;brD68XY2rZs_23-8-rgb_front;86.92;92.43;You've got your eye on your enemy and this second person who also doesn't know it, but they are your defender.;8;21
27405;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_24;brD68XY2rZs_24-8-rgb_front;92.87;98.35;So, everybody is walking around the room really sneaky, really subtle, keeping their eye on their enemy and defender.;8;19
27406;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_25;brD68XY2rZs_25-8-rgb_front;98.79;99.59;And then I tell them this.;8;6
27407;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_26;brD68XY2rZs_26-8-rgb_front;100.26;106.33;When I say go, you're going to try and keep your defender between you and your enemy.;8;17
27408;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_27;brD68XY2rZs_27-8-rgb_front;107.11;111.03;When I say go you're going to try and keep your defender between you and your enemy.;8;17
27409;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_28;brD68XY2rZs_28-8-rgb_front;111.53;113.78;Now, before I say go and I always say this.;8;10
27410;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_29;brD68XY2rZs_29-8-rgb_front;113.81;118.11;Before I say go, remember safely first.;8;7
27411;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_3;brD68XY2rZs_3-8-rgb_front;22.14;25.46;Kind of break down some of those boundaries.;8;8
27412;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_30;brD68XY2rZs_30-8-rgb_front;118.89;120.72;It's just a game, okay?;8;5
27413;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_31;brD68XY2rZs_31-8-rgb_front;121.33;148.59;So, once people know they're going to be cool and be safe then I say go and everybody starts scrambling around the room because everybody's picked different people for their enemies and defenders and they're trying to position themselves in the right place and people get squished up against the wall and people are spread out and they're giggling and elbowing each other and it's super fun and I usually just let them go until people start breathing heavy or getting tired or the giggling is peaked and I say okay freeze.;8;92
27414;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_32;brD68XY2rZs_32-8-rgb_front;148.97;152.42;Relax, with your right arm point to your enemy, bink.;8;10
27415;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_33;brD68XY2rZs_33-8-rgb_front;152.63;154.95;With your left arm point to your defender, bop.;8;9
27416;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_34;brD68XY2rZs_34-8-rgb_front;155.39;156.07;And everybody laughs.;8;3
27417;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_35;brD68XY2rZs_35-8-rgb_front;156.07;156.98;Oh, you were my enemy.;8;5
27418;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_36;brD68XY2rZs_36-8-rgb_front;156.98;157.78;You were my defender.;8;4
27419;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_37;brD68XY2rZs_37-8-rgb_front;158.18;160.63;And it's a great icebreaker.;8;5
27420;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_38;brD68XY2rZs_38-8-rgb_front;160.63;163.05;It's pretty fast and it gets the energy way up.;8;10
27421;brD68XY2rZs;brD68XY2rZs-8-rgb_front;brD68XY2rZs_39;brD68XY2rZs_39-8-rgb_front;163.05;169.33;It gets people moving and gets people close together in a way that doesn't feel too creepy.;8;17
